ID,-,000,2004,2005,analysts,bank,budget,business,chief,china,companies,company,country,deal,december,demand,dollar,economic,economy,europe,european,euros,expected,financial,firm,firms,foreign,government,group,growth,interest,investment,jobs,market,months,oil,people,president,prices,profits,quarter,rate,rates,rise,sales,shares,spending,stock,tax,three,time,told,uk,will,year,years,yukos,actor,album,award,awards,band,bbc,best,british,film,including,music,number,song,star,top,tv,won,bill,blair,blunkett,britain,brown,chancellor,election,general,howard,labour,law,leader,lord,minister,ministers,mps,party,plans,police,prime,public,report,secretary,spokesman,tony,tories,tory,work,arsenal,boss,chance,chelsea,club,coach,cup,don,england,final,football,france,game,games,goal,going,good,great,injury,ireland,league,liverpool,manager,match,minutes,olympic,play,players,race,season,second,side,sport,start,team,united,ve,wales,well,win,2,access,broadband,computer,content,data,digital,help,industry,internet,media,microsoft,mobile,net,news,online,phone,phones,search,security,service,services,site,sites,software,system,technology,users,video,web,website,class
628,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0.569145,0,0,0,0,0,0,0,0,0,0,0,2.006265,0,0,0,0,0,0,0,0,0,2.887411,0,0,0,0,0,0,0,2.270609,0,0,1.635485,0,2.188968,0,0,0,0,0,2.321977,1.783994,0,0,0,0,1.606397,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.486718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.981359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
629,0.492721,1.082249,0,0,0,0,0,0,1.771834,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.759883,2.270609,0,0,0,0,0,0,0,2.335436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,1.808975,0,0,0,0,0,2.486718,1.49684,0,2.295817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.406958,0,0,0,0,0,0,0,0,politics
630,0,0,1.777887,0,0,0,0,1.926505,0,0,0,1.371141,0,2.13603,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130708,1.926505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06682,1.028656,0.28739,0.569145,0,0,0,0,0,0,0,1.241953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.973252,0,0,0,0,0,0,0,1.957317,2.576864,0,0,0,0,1.93408,0,0,1.848221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
631,0.492721,0,0,0,0,0,0,1.926505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,1.93408,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,1.214444,0,1.06682,0,0.28739,0,0.978911,0,0,0,0,0,0,1.241953,0,0,0,0,0,0,0,0,0,0,0,2.521383,1.854983,0,0,2.453705,0,0,0,2.246285,0,2.270609,1.957317,0,1.635485,2.13603,2.188968,0,0,2.335436,1.997863,1.848221,0,1.783994,0,1.897005,2.222787,2.08685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178052,0,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,politics
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965238,0,0,1.771834,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.854983,0,0,0,2.295817,0,0,0,1.759883,0,0,0,1.635485,0,0,0,0,0,1.997863,0,0,0,1.981359,1.897005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.270609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
633,0.492721,0,0,2.058934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771834,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,0,0,0.28739,0.569145,0,0,0,0,0,0,0,0,0,1.725218,0,0,0,0,0,0,0,0,0,0,0,0,1.973252,0,0,1.926505,2.049874,0,1.759883,2.270609,1.957317,0,0,0,0,1.889822,1.93408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80243,0,0,0,0,0,0,0,0,0,0,0,0,politics
634,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965238,0,0,0,0,0,0,0.860906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465148,0,1.854983,0,0,2.453705,2.295817,1.926505,0,0,1.759883,0,1.957317,0,1.635485,0,0,0,0,0,0,1.848221,0,1.783994,0,1.897005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.765832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.765832,0,0,0,0,politics
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965238,1.882713,0,0,0,0,0,0,0,0,0,1.926505,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,0,0,0.28739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,2.222787,0,0,0,0,0,0,0,0,0,politics
636,0.492721,1.082249,0,0,0,0,0,1.926505,0,0,0,0,1.615958,0,0,0,0,0,0,0,1.771834,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214444,0,1.06682,0,0.28739,0,0.978911,0,0,0,0,0,0,1.241953,1.547273,0,0,2.006265,0,1.556047,0,0,0,0,1.465148,0,0,0,0,0,0,0,0,0,0,0,0,0,1.635485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08685,0,0,0,0,0,0,0,1.919011,1.815364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.486718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,politics
637,0.492721,0,0,0,0,0,0,0,0,0,0,0,1.615958,0,0,0,0,0,0,0,1.771834,0,0,0,0,0,2.377458,1.130708,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06682,0,0.28739,0.569145,0,0,0,0,0,0,0,1.241953,1.547273,0,0,0,0,0,0,0,0,0,0,0,0,2.887411,1.973252,0,0,0,0,0,0,2.270609,0,2.576864,0,0,2.188968,0,0,0,0,0,0,1.783994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
638,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06682,0,0,0.569145,0.978911,0,0,0,0,0,0,0,0,0,0,2.006265,0,0,0,0,0,0,1.465148,0,1.854983,2.887411,1.973252,0,0,1.926505,2.049874,0,1.759883,0,0,0,1.635485,0,2.188968,1.889822,0,0,0,0,0,1.783994,0,1.897005,0,2.08685,0,0,0,0,0,0,0,0,2.08685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.349162,0,2.0321,1.808975,0,2.115938,0,0,0,0,1.49684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.521383,0,0,0,0,0,2.246285,0,0,0,0,0,politics
639,0.492721,1.082249,0,0,0,0,0,0,0,0,0,0,1.615958,2.13603,0,0,0,0,0,2.222787,0,0,1.919011,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,1.965238,0,0,0,0,0,1.214444,0,0,0,0.28739,0.569145,0.978911,0,0,0,0,0,0,0,1.547273,0,0,0,0,0,0,0,0,0,0,0,1.854983,0,0,0,2.295817,1.926505,2.049874,0,0,0,0,0,1.635485,2.13603,2.188968,0,1.93408,0,1.997863,1.848221,0,1.783994,1.981359,1.897005,0,0,1.606397,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,0,0,1.919011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,2.222787,0,0,0,2.246285,0,0,0,0,0,politics
640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.882713,0,0,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,2.596391,0,0,0,1.028656,0.28739,0.569145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926505,2.049874,0,0,0,0,0,0,0,0,0,0,0,0,1.848221,0,0,0,0,0,0,0,0,2.006265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222787,0,0,0,0,0,0,0,0,0,politics
641,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926505,2.422193,0,2.596391,0,0,0,0,0.28739,0.569145,0,0,0,0,0,0,0,1.241953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.188968,0,0,0,0,1.848221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.486718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
642,0,1.082249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.354438,0,0,0,0,0,2.125911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,0,0,0,0.569145,0.978911,0,0,0,0,0,0,1.241953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.270609,1.957317,0,0,0,0,1.889822,1.93408,0,0,0,0,0,0,0,0,2.08685,1.606397,0,0,0,0,0,0,0,2.08685,0,0,0,0,0,0,0,0,1.815364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
643,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,0,0,0,2.377458,1.130708,1.926505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06682,1.028656,0.28739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465148,0,1.854983,2.887411,0,0,2.295817,0,0,2.246285,0,0,1.957317,0,1.635485,0,2.188968,0,0,0,1.997863,0,2.321977,1.783994,0,1.897005,0,2.08685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25834,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,2.521383,0,0,0,0,0,0,0,0,0,0,0,politics
644,0.492721,1.082249,0,2.058934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965238,0,0,0,0,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,1.965238,0,0,0,0,0,0,0,1.06682,0,0.28739,0.569145,0,0,0,0,0,0,0,1.241953,0,0,0,0,0,1.556047,0,0,0,0,0,0,0,0,1.973252,0,0,0,0,0,0,0,0,0,1.635485,0,0,0,1.93408,0,0,1.848221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,1.919011,1.815364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,2.486718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,politics
645,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130708,0,0,2.125911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0,0,0,0,0,0,0,0,0,1.547273,0,0,0,0,0,0,0,0,0,0,2.521383,0,0,0,0,0,0,0,0,0,2.270609,0,0,0,0,2.188968,0,1.93408,0,0,1.848221,0,0,0,0,0,0,1.606397,0,0,0,0,0,0,0,0,0,0,0,0,1.40226,0,0,0,0,1.957317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
646,0,1.082249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,1.06682,0,0.28739,0,0,0,0,0,0,0,0,1.241953,0,0,0,2.006265,0,0,0,0,0,0,0,2.521383,0,2.887411,0,0,0,0,0,2.246285,0,0,1.957317,0,0,0,0,1.889822,1.93408,2.335436,0,0,0,1.783994,0,0,2.222787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,1.815364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
647,0.492721,1.082249,0,0,0,0,0,0,0,0,0,0,1.615958,0,0,0,0,0,0,2.222787,0,0,0,0,0,0,0,1.130708,0,0,0,0,2.363166,0,0,0,0.777109,0,0,0,0,0,2.308773,1.965238,2.106105,0,0,0,2.596391,1.214444,0.860906,1.06682,0,0.28739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465148,2.521383,0,0,0,0,0,0,0,0,0,2.270609,1.957317,0,1.635485,0,0,1.889822,0,0,0,1.848221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.335436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,2.246285,0,0,0,0,0,politics
648,0,0,0,0,0,0,0,0,0,0,0,0,1.615958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.270609,0,0,0,0,2.188968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49684,0,0,2.25834,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246285,0,0,0,0,0,politics
649,0.492721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.377458,0,0,0,0,0,0,0,0,0,0,2.246285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028656,0.28739,0,0,0,0,0,0,0,0,0,0,0,0,2.006265,0,0,0,0,2.13603,0,0,0,0,0,0,0,0,0,0,0,1.759883,0,0,0,0,0,0,0,0,0,0,0,2.321977,0,0,0,0,0,1.606397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25834,0,0,0,0,0,2.25834,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,2.521383,0,0,0,0,0,0,1.765832,0,0,0,0,politics
650,0.492721,1.082249,0,0,0,0,0,0,0,0,0,0,1.615958,0,0,2.096411,0,0,0,0,0,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06682,1.028656,0.28739,0,0.978911,0,0,0,0,0,0,1.241953,0,1.725218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.759883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.606397,0,0,2.068115,0,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.521383,2.0321,0,0,0,0,0,0,0,0,0,0,politics
651,0,1.082249,0,0,0,0,2.557872,0,1.771834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.334911,0,0,0,0,2.068115,0,0,0,0,0,0,0,2.422193,0,2.596391,0,0.860906,0,0,0.28739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453705,0,1.926505,2.049874,0,1.759883,0,0,0,0,0,0,1.889822,0,0,0,0,0,1.783994,1.981359,0,0,0,0,0,0,0,0,0,0,0,2.08685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.601666,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,0,0,0,0,1.130708,1.926505,0,0,0,2.363166,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06682,0,0,0,0,0,0,0,0,0,0,1.241953,0,0,0,0,0,0,0,0,0,0,0,0,0,2.887411,0,0,0,1.926505,2.049874,0,0,0,0,0,1.635485,0,0,0,1.93408,0,0,0,2.321977,1.783994,0,0,0,2.08685,1.606397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
653,0.492721,0,0,0,0,0,0,0,1.771834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130708,1.926505,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,1.965238,0,0,0,0,0,0,0,0,1.028656,0.28739,0.569145,0.978911,0,0,0,0,0,0,0,0,1.725218,0,0,0,0,0,0,0,0,0,0,0,0,1.973252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783994,1.981359,0,0,0,1.606397,0,2.006265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.349162,0,0,0,0,2.115938,0,0,0,0,1.49684,0,0,2.25834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
654,0,0,0,0,0,0,2.557872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783994,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,1.957317,0,2.335436,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,2.486718,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
655,0,0,0,0,0,0,0,0,0,2.503834,0,0,1.615958,0,2.146299,0,0,0,0,0,0,0,0,0,0,0,2.377458,1.130708,0,0,0,0,0,0,1.93408,0,0,2.246285,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,1.06682,1.028656,0.28739,0,0,0,0,0,0,0,0,0,0,1.725218,0,0,0,1.556047,0,0,0,0,0,0,0,0,1.973252,0,2.295817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783994,0,0,0,0,1.606397,0,0,0,0,0,0,0,2.08685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
656,0.492721,1.082249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771834,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93408,0,0.777109,0,0,0,0,0,0,0,0,0,2.422193,0,2.596391,0,0.860906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926505,2.049874,0,0,0,0,0,0,0,0,1.889822,0,0,0,1.848221,2.321977,0,0,0,0,0,1.606397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.335436,0,0,0,0,0,0,1.911598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246285,0,0,0,0,0,politics
657,0,1.082249,0,2.058934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,0,0,0.28739,0.569145,0,0,0,0,0,0,0,1.241953,0,0,0,0,0,0,0,0,2.13603,0,0,0,1.854983,0,1.973252,0,0,0,0,0,0,0,0,0,1.635485,0,0,0,0,0,1.997863,0,0,0,1.981359,1.897005,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.486718,0,0,2.295817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80243,0,0,0,0,0,0,2.246285,0,0,0,0,0,politics
658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860906,1.06682,0,0.28739,0,0,0,0,0,0,0,0,1.241953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.981359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.349162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115938,0,0,0,0,0,0,1.981359,1.889822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
659,0.492721,1.082249,1.777887,0,0,0,0,0,0,0,0,0,1.615958,0,0,0,0,1.965238,0,0,1.771834,0,0,0,0,0,0,1.130708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028656,0.28739,0.569145,0,0,0,0,0,0,0,0,0,0,0,0,0,1.556047,0,0,0,0,0,0,0,0,1.973252,0,0,1.926505,2.049874,0,1.759883,0,0,0,0,0,0,1.889822,0,0,0,1.848221,0,0,1.981359,0,2.222787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919011,0,1.957317,0,0,0,0,0,0,0,0,0,0,0,0,2.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
660,0,0,0,0,0,0,0,1.926505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569145,0.978911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.521383,0,0,0,0,0,0,2.049874,0,0,0,0,0,0,0,0,0,0,0,0,1.848221,0,1.783994,0,0,0,0,1.606397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
